id,name,symbol,slug,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,identifier,CP_3m,CP_1y,CP_4y,WI_3m,WI_1y,WI_5y,GC_3m,GC_1y,GC_5y
7959,Venus BUSD,vBUSD,venus-busd,2020-12-12,['bnb-chain'],,2694770470.0,2694770470,BNB Smart Chain (BEP20),361,,,2022-05-14T17:15:00.000Z,0.021572328085633165,0.0,0.0,-0.15486305,-0.1145492,0.27423292,0.18562006,0.74656869,1.02060064,58132472.69431589,0.0,58132472.69,2022-05-14T17:15:00.000Z,venus busd-vBUSD,0.0,0.0,0.0,0.6,3.13287,16.775,4.063,206.048,1000.0
2273,Uquid Coin,UQC,uquid-coin,2017-12-13,"['asset-management', 'commodities', 'marketplace', 'defi', 'e-commerce', 'payments', 'token', 'defi-2']",,10000000.0,40000000,Ethereum,362,,,2022-05-14T17:16:00.000Z,5.80105254217524,3525993.13555764,-24.1236,1.28977089,-1.74987425,-13.96010931,-19.6156991,-4.05107047,-36.99185849,58010525.4217524,0.0,232042101.69,2022-05-14T17:16:00.000Z,uquid coin-UQC,6.0,-20.0,140.0,-52.5692,-92.1987,-97.9779,21.689,261.888,1000.0
1552,Enzyme,MLN,enzyme,2017-02-21,"['asset-management', 'defi', 'kenetic-capital-portfolio', 'placeholder-ventures-portfolio']",,2093288.79422134,1824437.31909865,Ethereum,363,,,2022-05-14T17:15:00.000Z,27.17160935191208,3327361.83618647,-5.9922,3.04992728,5.14725987,-41.77357612,-49.71092288,-47.9486514,-52.56475432,56878025.37731732,0.0045,49572898.12,2022-05-14T17:15:00.000Z,enzyme-MLN,12.0,9.0,144.0,-51.0331,-83.4285,-58.846,-39.411,540.3,1000.0
4467,Nestree,EGG,nestree,2019-09-09,[],,2513880474.2740583,2994901340,Ethereum,365,,,2022-05-14T17:16:00.000Z,0.022461716583685565,1031454.41723258,-31.6825,1.13451093,-4.39068474,-12.76277875,-38.40577796,20.34552394,291.56928114,56466070.73840495,0.0,67270625.1,2022-05-14T17:16:00.000Z,nestree-EGG,17.0,32.0,118.0,-2.90094,25.5887,105.22,8.862,95.554,787.989
7208,Polkastarter,POLS,polkastarter,2020-09-28,"['defi', 'polkadot', 'polkadot-ecosystem', 'launchpad', 'bnb-chain']",,93221432.0,100000000,Ethereum,364,,,2022-05-14T17:15:00.000Z,0.6032177156420435,5584092.32980472,-28.1259,4.61667669,-3.32441134,-40.0522364,-56.84036123,-61.54440119,-64.01627342,56232819.2599201,0.0045,60321771.56,2022-05-14T17:15:00.000Z,polkastarter-POLS,20.0,34.0,154.0,68.9765,121.857,364.149,-100.0,889.02,1000.0
13769,World Mobile Token,WMT,world-mobile-token,2021-11-02,"['cardano-ecosystem', 'cardano']",2000000000.0,243955714.49,2000000000,Cardano,366,259273662.716652,59720409.43706102,2022-05-14T17:15:00.000Z,0.2303373540193577,773337.94712949,1.3997,6.21978664,-9.64525103,-40.43945481,-59.36503063,-64.86320549,-72.52662272,56192113.77352849,0.0,460674708.04,2022-05-14T17:15:00.000Z,world mobile token-WMT,,,,35.7796,-32.4538,-69.1768,149.954,79.519,43.104
7859,Badger DAO,BADGER,badger-dao,2020-12-04,"['defi', 'dao', 'yield-farming', 'yield-aggregator', 'governance', 'blockchain-capital-portfolio']",21000000.0,12539395.85995935,21000000,Ethereum,367,,,2022-05-14T17:15:00.000Z,4.4220050602826255,5300909.3543546,-53.185,5.0419717,1.93377432,-39.12961306,-51.76845392,-37.28696157,-59.29910203,55449271.94562726,0.0044,92862106.27,2022-05-14T17:15:00.000Z,badger dao-BADGER,7.0,37.0,198.0,-31.7845,-89.4028,-98.8622,-100.0,-16.657,-100.0
8757,SafeMoon,SAFEMOON,safemoon,2021-03-09,['bnb-chain'],1000000000000000.0,562236085518524.3,0,BNB Smart Chain (BEP20),368,,,2022-05-14T17:15:00.000Z,9.820243418332001e-08,49894.65533691,-4.4471,2.99693212,-2.72625627,-80.3033307,-82.08962062,-79.90881778,-92.56067735,55212952.18362036,0.0,98202434.18,2022-05-14T17:15:00.000Z,safemoon-SAFEMOON,31.0,68.0,198.0,-57.5353,-49.0016,69.0745,-100.0,-80.101,-100.0
2320,Utrust,UTK,utrust,2017-12-29,"['cybersecurity', 'payments', 'smart-contracts']",500000000.0,470000000.0,500000000,Ethereum,369,,,2022-05-14T17:16:00.000Z,0.11673878121924287,4427658.60287597,-19.8912,3.85773063,-8.00751493,-44.74134257,-50.07378959,-50.23098971,-52.02513873,54867227.17304415,0.0044,58369390.61,2022-05-14T17:16:00.000Z,utrust-UTK,55.0,45.0,103.0,-15.8318,-14.9918,-89.3276,46.16,252.849,1000.0
11035,Splintershards,SPS,splintershards,2021-07-24,"['collectibles-nfts', 'gaming', 'play-to-earn', 'animoca-brands-portfolio', 'bnb-chain']",3000000000.0,685896193.2652985,758023307.0846167,BNB Smart Chain (BEP20),371,100000000.0,7946026.264812708,2022-05-14T17:15:00.000Z,0.07946026264812708,3009018.7933382,-10.1281,2.04697261,2.79934426,-21.49660604,-34.8866332,-22.83595752,-41.56468105,54501491.66621115,0.0,238380787.94,2022-05-14T17:15:00.000Z,splintershards-SPS,,,,-84.7204,-89.8693,-98.9467,-100.0,-100.0,-100.0
2570,TomoChain,TOMO,tomochain,2018-03-08,"['platform', 'alameda-research-portfolio', 'injective-ecosystem']",,90634187.5,100000000,N/A,370,,,2022-05-14T17:16:00.000Z,0.6008352569924841,12643348.2067918,-19.0839,2.71841856,-7.57410285,-40.22254925,-43.24096002,-45.67898005,-47.51791635,54456215.338867486,0.0043,60083525.7,2022-05-14T17:16:00.000Z,tomochain-TOMO,17.0,20.0,156.0,48.2017,62.7537,92.3976,125.278,300.113,1000.0
8100,Ankr Reward Bearing Staked ETH,aETHc,ankreth,2020-12-23,['eth-2-staking'],0.0,29330.0,29330.034,Ethereum,372,,,2022-05-14T17:15:00.000Z,1854.9765946535097,11402.47280856,-70.6077,2.27250115,-3.36683098,-26.48644812,-34.78382295,-18.23444091,-29.64751064,54406463.52118744,0.0,54406526.59,2022-05-14T17:15:00.000Z,ankr reward bearing staked eth-aETHc,,,,-53.7993,-82.7657,-81.1722,-52.936,-100.0,-100.0
5622,Darma Cash,DMCH,darma-cash,2020-05-28,[],460000000.0,217425247.0,217425247,N/A,373,,,2022-05-14T17:15:00.000Z,0.24969602837748395,0.0,0.0,0.02800458,-0.0219724,-0.11985512,-5.44404399,-3.5524436,-6.85312164,54290220.64489346,0.0,114860173.05,2022-05-14T17:15:00.000Z,darma cash-DMCH,391.0,355.0,434.0,-5.6456,-26.4956,-94.9726,39.179,194.409,370.339
4092,Dusk Network,DUSK,dusk-network,2019-07-11,"['marketplace', 'privacy', 'smart-contracts']",1000000000.0,399050764.7263251,500000000,Ethereum,374,380663707.0,51650071.47232144,2022-05-14T17:15:00.000Z,0.13568425495399655,14200422.05388101,11.0034,5.4573004,-9.57284683,-38.04211163,-60.81704692,-55.93876836,-68.64601197,54144905.70071399,0.0043,135684254.95,2022-05-14T17:15:00.000Z,dusk network-DUSK,52.0,56.0,61.0,123.564,232.548,922.288,61.113,400.417,1000.0
5908,dKargo,DKA,dkargo,2020-07-27,[],5000000000.0,1017709366.0,5000000000,Ethereum,375,1651250000.0,87721510.42527461,2022-05-14T17:15:00.000Z,0.05312430608646456,3245854.88490386,75.5172,1.16717715,4.60228226,-30.91717639,-44.69420688,-40.36074657,-44.04284042,54065103.86644579,0.0043,265621530.43,2022-05-14T17:15:00.000Z,dkargo-DKA,48.0,29.0,127.0,22.9165,-15.8152,-97.4003,18.111,592.595,1000.0
6843,Radicle,RAD,radicle,2020-09-01,"['coinbase-ventures-portfolio', 'fabric-ventures-portfolio', 'placeholder-ventures-portfolio', 'web3']",99999620.0,30807045.64533529,99998580,N/A,376,,,2022-05-14T17:15:00.000Z,1.7514454249249625,3343873.5957313,-30.7918,4.17854646,-6.08726194,-50.036442,-61.21562867,-59.73027926,-67.6316215,53956859.150976986,0.0043,175143876.94,2022-05-14T17:15:00.000Z,radicle-RAD,19.0,79.0,237.0,-15.1695,-60.5828,-81.1662,-100.0,295.775,-100.0
2319,Qcash,QC,qcash,2019-12-12,['stablecoin'],10000000000.0,460000200.0,10000000000,N/A,377,,,2022-05-14T17:16:00.000Z,0.11713937875503512,113451300.38531677,4.2183,-0.35149814,-1.20265476,-4.85786946,-15.13574333,-14.9323138,-18.44569899,53884137.655191906,0.0,1171393787.55,2022-05-14T17:16:00.000Z,qcash-QC,0.0,0.0,0.0,-1.60763,-21.3733,-88.7581,5.106,132.197,844.768
7824,Vai,VAI,vai,2020-12-01,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",0.0,57498554.0,57498554,BNB Smart Chain (BEP20),378,,,2022-05-14T17:15:00.000Z,0.9325917011861361,596213.10087891,-81.7102,0.9219262,0.61604915,-1.82224673,0.44410782,4.04719506,1.48618553,53622674.29060291,0.0,53622674.29,2022-05-14T17:15:00.000Z,vai-VAI,0.0,0.0,0.0,2.52134,8.59591,40.2306,-8.126,180.269,832.691
10729,UFO Gaming,UFO,ufo-gaming,2021-06-30,"['platform', 'collectibles-nfts', 'gaming', 'launchpad', 'metaverse', 'play-to-earn']",25757575757575.0,25757575757575.5,25757575757575.5,Ethereum,379,25757575757575.0,53502507.87932332,2022-05-14T17:16:00.000Z,2.077156188256143e-06,4539232.81618557,3.6878,3.40589894,-4.46405225,-53.62627028,-73.97335536,-71.08264027,-81.85750244,53502507.879324354,0.0,53502507.88,2022-05-14T17:16:00.000Z,ufo gaming-UFO,57.0,114.0,275.0,36.7965,-68.5258,-92.9983,267.11,-98.5,-100.0
7320,Neutrino Token,NSBT,neutrino-system-base-token,2020-10-06,[],2835689.0,2700429.497581,2700429.497581,Ethereum,380,,,2022-05-14T17:15:00.000Z,19.771579084135826,581145.53023237,33.895,7.39933525,0.80646106,-21.34758885,-67.39885291,-40.06970186,31.70523591,53391755.37255592,0.0,56066049.32,2022-05-14T17:15:00.000Z,neutrino token-NSBT,7.0,25.0,133.0,51.2439,94.6883,327.542,-80.875,369.534,1000.0
5350,Proton,XPR,proton,2020-04-06,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'wallet', 'amm', 'dex', 'governance', 'bnb-chain']",,11799304097.6857,12428594195.9218,N/A,382,,,2022-05-14T17:15:00.000Z,0.00452378280661965,3135745.50322681,-40.0293,0.81835649,6.78415799,-44.56241912,-57.5971421,-59.68199346,-63.22398474,53377489.00718735,0.0042,56224260.73,2022-05-14T17:15:00.000Z,proton-XPR,46.0,32.0,193.0,-26.2118,-24.6806,-98.4436,-64.069,159.266,555.575
4120,Prometeus,PROM,prometeus,2019-07-17,"['binance-chain', 'bnb-chain']",,16450000.0,19250000,Ethereum,381,,,2022-05-14T17:16:00.000Z,3.243360182952962,2026512.9636731,-33.9972,6.01738846,-2.15448799,-56.51726916,-61.05891326,-58.54504413,-68.09165183,53353275.009576224,0.0042,62434683.52,2022-05-14T17:16:00.000Z,prometeus-PROM,29.0,23.0,179.0,-80.9213,-91.3632,-99.7436,51.913,821.123,1000.0
7288,Venus,XVS,venus,2020-10-05,"['defi', 'yield-farming', 'binance-launchpool', 'lending-borowing', 'bnb-chain']",29960733.0,12170524.0,29745109.54,BNB Smart Chain (BEP20),383,,,2022-05-14T17:15:00.000Z,4.377895736053406,10247327.60255127,-36.4787,4.40239948,-1.16557024,-42.75433774,-56.35982494,-48.05328294,-49.78292038,53281285.125135645,0.0042,131164965.25,2022-05-14T17:15:00.000Z,venus-XVS,26.0,70.0,223.0,-85.7247,-87.3911,-95.6578,-100.0,953.492,487.448
5821,Aleph.im,ALEPH,aleph-im,2020-07-08,"['mineable', 'cosmos-ecosystem', 'distributed-computing', 'filesharing', 'storage', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'bnb-chain']",500000000.0,202678847.40450466,500000000,Ethereum,384,45968548.0,12063872.371649027,2022-05-14T17:15:00.000Z,0.26243753384703444,355031.1008972,-61.7786,0.96977269,1.00036942,0.58247589,-0.87759943,-7.99208523,-46.13358301,53190536.87579762,0.0042,131218766.92,2022-05-14T17:15:00.000Z,aleph.im-ALEPH,36.0,25.0,104.0,14.9498,55.7274,265.895,-58.198,378.212,1000.0
10180,GMT Token,GMT,gomining-token,2021-06-01,['bnb-chain'],10000000000.0,263581074.0,263581074,Ethereum,385,,,2022-05-14T17:15:00.000Z,0.19906513919375288,8134599.16637958,89.1163,2.40145172,19.52075429,-9.14927567,-26.72541104,-4.91208459,-14.01101294,52469803.18464888,0.0,1990651391.94,2022-05-14T17:15:00.000Z,gmt token-GMT,,,,-44.2138,-92.0794,-85.3249,-54.974,-100.0,-100.0
5380,HUNT,HUNT,hunt,2020-03-30,[],199041991.0,110357398.888,199104720,Ethereum,386,199015727.0,94561550.25841549,2022-05-14T17:15:00.000Z,0.4751461187708823,14220362.4783938,32.3295,3.72057358,6.19242242,-31.03449289,-43.3915821,-34.7812791,-33.63382187,52435889.75928328,0.0,94574029.5,2022-05-14T17:15:00.000Z,hunt-HUNT,42.0,43.0,78.0,62.5908,171.928,701.311,62.152,309.559,1000.0
6748,Centrifuge,CFG,centrifuge,2020-08-28,"['ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem']",,242852445.0,430011123,N/A,387,60000000.0,12894072.417844472,2022-05-14T17:15:00.000Z,0.21490120696407455,154167.89026367,-42.1912,0.21087021,-4.75497375,-30.29078443,-59.7935265,-55.71953146,-59.04628247,52189283.544676535,0.0,92409909.34,2022-05-14T17:15:00.000Z,centrifuge-CFG,147.0,249.0,410.0,-86.2865,-65.1822,-97.6942,-100.0,-100.0,-100.0
7590,Dvision Network,DVI,dvision-network,2020-11-04,"['collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'mvb', 'injective-ecosystem', 'bnb-chain']",1000000000.0,343996290.0,1000000000,Ethereum,388,186724316.0,28312039.86160691,2022-05-14T17:15:00.000Z,0.1516248149577204,828980.92648788,-43.0182,3.01459966,3.21913012,-45.23506389,-60.95257902,-53.78002677,-77.47371746,52158373.81739233,0.0042,151624814.96,2022-05-14T17:15:00.000Z,dvision network-DVI,59.0,69.0,213.0,147.581,347.88,1000.0,63.51,1000.0,1000.0
3351,ZB Token,ZB,zb-token,2018-09-27,"['marketplace', 'centralized-exchange', 'discount-token', 'payments']",,463288810.0,2100000000,Ethereum,389,,,2022-05-14T17:15:00.000Z,0.11246842537193967,332268.19879759,27.3388,1.0142077,0.24680718,-22.31465578,-35.14202599,-31.94680202,-36.80911234,52105362.95313974,0.0,236183693.28,2022-05-14T17:15:00.000Z,zb token-ZB,34.0,19.0,69.0,-32.9407,-88.3785,-99.6732,-17.733,205.804,1000.0
7055,DeFi Pulse Index,DPI,defi-pulse-index,2020-09-15,"['defi', 'defi-index']",,558983.42579149,558983.42579149,Ethereum,390,571994.9636,53309257.75883694,2022-05-14T17:15:00.000Z,93.19882368075616,643004.9134132,-40.0666,4.04762922,-2.32202634,-33.1341708,-47.46161679,-34.23340725,-47.26994105,52096597.740806125,0.0,52096597.74,2022-05-14T17:15:00.000Z,defi pulse index-DPI,12.0,16.0,127.0,,,,,,
3930,ThunderCore,TT,thundercore,2019-05-10,"['platform', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio']",10000000000.0,9090168650.0,10000000000,N/A,391,,,2022-05-14T17:15:00.000Z,0.005706257846881045,9679460.68455808,-4.2728,2.00183843,0.94440261,-29.3630087,-45.71318073,-27.90579025,-30.60103323,51870846.18853457,0.0,57062578.47,2022-05-14T17:15:00.000Z,thundercore-TT,37.0,27.0,125.0,91.8267,263.108,1000.0,139.142,128.615,876.814
9892,YooShi,YOOSHI,yooshi,2021-05-18,"['collectibles-nfts', 'gaming', 'bnb-chain']",1000000000000000.0,374299908384188.0,1000000000000000,BNB Smart Chain (BEP20),392,369182254621265.0,50745784.928011365,2022-05-14T17:15:00.000Z,1.3745456151480037e-07,1097792.19753984,16.7449,2.61863603,-6.49106351,-37.63887224,-55.17416403,-49.61595807,-73.1917923,51449229.78197851,0.0,137454561.51,2022-05-14T17:15:00.000Z,yooshi-YOOSHI,19.0,101.0,245.0,88.5172,201.708,826.619,-15.3,15.399,179.823
5453,KardiaChain,KAI,kardiachain,2020-04-17,"['dpos', 'platform', 'enterprise-solutions', 'interoperability', 'scaling', 'sharding', 'smart-contracts', 'staking', 'injective-ecosystem']",5000000000.0,3563300000.0,5000000000,N/A,393,,,2022-05-14T17:15:00.000Z,0.014435340655600449,776160.86303504,-41.6244,0.35641994,-5.13677644,-38.89241578,-57.72713809,-55.569039,-66.83926717,51437449.35810108,0.0,72176703.28,2022-05-14T17:15:00.000Z,kardiachain-KAI,60.0,30.0,186.0,-89.1079,-65.7637,-83.6886,74.434,811.46,1000.0
5841,NEST Protocol,NEST,nest-protocol,2020-07-14,"['defi', 'oracles']",10000000000.0,2005474260.8981013,9978035000,Ethereum,394,1832813324.0,46855209.92351523,2022-05-14T17:15:00.000Z,0.02556463842223532,4831402.18327935,-30.6447,1.66339313,-13.58966492,-18.59103423,-8.91017825,58.7773602,67.82716044,51269224.34495958,0.0,255646384.22,2022-05-14T17:15:00.000Z,nest protocol-NEST,24.0,44.0,134.0,9.83711,-5.97227,-83.6255,-100.0,-86.059,-100.0
7064,BakeryToken,BAKE,bakerytoken,2020-09-15,"['collectibles-nfts', 'defi', 'gaming', 'binance-chain', 'amm', 'dex', 'bnb-chain']",,193529484.57579914,289770788.00724965,BNB Smart Chain (BEP20),395,7306054.0,1922647.4484695462,2022-05-14T17:15:00.000Z,0.2631581218082355,32571243.12689936,-24.7323,6.30804299,-2.02028258,-50.17569989,-68.17495712,-49.56519827,-60.52955113,50928855.67548318,0.0041,76255536.33,2022-05-14T17:15:00.000Z,bakerytoken-BAKE,,,,-86.8333,-79.7819,-92.5045,-100.0,1000.0,1000.0
11206,Bloktopia,BLOK,bloktopia,2021-08-09,"['metaverse', 'polkafoundry-red-kite', 'bullperks-launchpad', 'animoca-brands-portfolio', 'oxbull']",200000000000.0,8338704276.0,200000000000,Polygon,396,10599712815.0,64437312.98709238,2022-05-14T17:15:00.000Z,0.006079156493363201,5334214.68538352,-24.8974,15.87608755,-0.5737891,-48.07534504,-62.61690438,-56.70221917,-71.6453519,50692288.24568088,0.004,1215831298.67,2022-05-14T17:15:00.000Z,bloktopia-BLOK,88.0,161.0,311.0,-70.9791,-85.9616,-91.9076,-100.0,-100.0,-100.0
7882,Efforce,WOZX,efforce,2020-12-07,['energy'],1000000000.0,527135519.39,1000000000,Ethereum,397,,,2022-05-14T17:15:00.000Z,0.09541832601235302,703164.16116266,-39.0699,-0.00695934,-5.14721158,-17.50144211,-29.76961675,-40.11532421,-52.61533653,50298388.84184606,0.0,95418326.01,2022-05-14T17:15:00.000Z,efforce-WOZX,48.0,75.0,149.0,-90.6354,-85.4138,-90.9591,-100.0,-100.0,-100.0
11367,Aurory,AURY,aurory,2021-10-24,"['collectibles-nfts', 'gaming', 'solana-ecosystem', 'metaverse', 'play-to-earn', 'skyvision-capital-portfolio']",100000000.0,9600000.0,100000000,Solana,398,9500000.0,49660759.248566344,2022-05-14T17:15:00.000Z,5.227448341954352,3522748.1556362,39.6563,0.03842717,-3.4866939,-26.47086335,-44.32596656,-34.06149778,-43.18874402,50183504.08276178,0.004,522744834.2,2022-05-14T17:15:00.000Z,aurory-AURY,14.0,68.0,242.0,-65.3236,-85.5933,-90.304,-78.835,-100.0,-100.0
7585,Freeway Token,FWT,freeway-token,2020-11-03,"['trustswap-launchpad', 'bnb-chain']",10000000000.0,5455459241.353833,10000000000,Ethereum,399,,,2022-05-14T17:15:00.000Z,0.009182727770911123,586780.58693856,-34.0256,1.25487248,-1.9063022,-40.09945597,-46.57058761,-7.43213533,-8.16011896,50095997.078653574,0.0,91827277.71,2022-05-14T17:15:00.000Z,freeway token-FWT,39.0,56.0,163.0,69.0089,114.542,344.019,-25.074,465.354,1000.0
2758,Unibright,UBT,unibright,2018-05-21,[],150000000.0,149999999.24349335,150000000,Ethereum,400,,,2022-05-14T17:15:00.000Z,0.3322728952985087,425508.09025892,-23.1408,0.53648375,-4.17020622,-31.67062105,-58.2065605,-66.15242418,-61.53778093,49840934.043409646,0.0,49840934.29,2022-05-14T17:15:00.000Z,unibright-UBT,57.0,45.0,183.0,76.6481,91.9612,318.206,120.876,557.099,1000.0
15261,ONUS,ONUS,onus,2021-11-29,[],100000000.0,97980390.0,98220390,Ethereum,401,97980390.0,49797882.37880668,2022-05-14T17:15:00.000Z,0.5082433574596578,160738.62977722,-31.9899,-1.36639276,-8.12354282,-22.91797274,-21.27924182,-27.30788599,-26.39888959,49797882.37880668,0.0,50824335.75,2022-05-14T17:15:00.000Z,onus-ONUS,20.0,45.0,121.0,11.926,-22.3394,-40.949,13.195,-51.685,-100.0
5614,Zelwin,ZLW,zelwin,2020-05-21,"['marketplace', 'bnb-chain']",300000000.0,72331834.1691,300000000,Ethereum,402,,,2022-05-14T17:15:00.000Z,0.6832552719639896,83776.0941583,42.4203,6.41857133,28.73558943,2.10733382,-7.07879719,-26.34904445,-23.06819141,49421107.02686262,0.0,204976581.59,2022-05-14T17:15:00.000Z,zelwin-ZLW,38.0,22.0,112.0,-91.4975,-66.7076,-96.123,119.541,554.115,-100.0
3742,Chimpion,BNANA,chimpion,2019-02-20,[],,31727387.34573464,100000000000,Ethereum,403,,,2022-05-14T17:15:00.000Z,1.5536459763110324,163594.74479914,18.7262,0.03534233,-6.7889625,-26.64977173,-33.18384477,-31.31282082,-31.98818259,49293127.68856219,0.0,155364597631.1,2022-05-14T17:15:00.000Z,chimpion-BNANA,8.0,10.0,42.0,-33.3017,-60.9381,-73.1521,27.664,292.087,1000.0
7096,Bridge Oracle,BRG,bridge-oracle,2020-09-18,"['oracles', 'smart-contracts', 'bnb-chain']",10000000000.0,8002167205.0,10000000000,BNB Smart Chain (BEP20),404,,,2022-05-14T17:15:00.000Z,0.006148979097137461,72835.14293313,-53.6938,-0.56392319,0.19744693,-60.17423597,-89.33773811,372.54079839,372.54079839,49205158.8753439,0.0039,61489790.97,2022-05-14T17:15:00.000Z,bridge oracle-BRG,97.0,162.0,279.0,98.3802,-71.7186,-60.829,-100.0,-100.0,-100.0
9868,XCAD Network,XCAD,xcad-network,2021-05-17,[],199105531.0,24308236.0,199105531,Zilliqa,405,24308236.0,49039806.41239728,2022-05-14T17:15:00.000Z,2.0174152666774043,3610403.45116015,-23.052,1.79017157,-7.03934606,-40.65642966,-23.10636914,-17.64543211,-56.49386434,49039806.41239728,0.0,401678537.92,2022-05-14T17:15:00.000Z,xcad network-XCAD,-2.0,56.0,225.0,107.537,227.813,864.334,185.835,295.768,932.141
10897,Alitas,ALT,alitas,2021-07-14,['bnb-chain'],1000000000.0,60000000.0,1000000000,BNB Smart Chain (BEP20),406,,,2022-05-14T17:15:00.000Z,0.8159861902762274,242789.77306289,-45.8921,4.8035104,-5.16560085,-8.11150502,-56.1080847,-61.76082583,-83.3172565,48959171.41657364,0.0,815986190.28,2022-05-14T17:15:00.000Z,alitas-ALT,20.0,74.0,171.0,-89.3588,-89.2172,-74.2873,429.463,125.51,-100.0
11240,HI,HI,hi-dollar,2021-08-13,[],13192916300.0,503699436.0,9193524008,Ethereum,407,303699434.0,29337663.55906664,2022-05-14T17:15:00.000Z,0.09660098200600084,388004.42145727,0.0718,-1.44373538,-1.84163025,-18.34515688,-37.89203118,-46.72331182,-55.47027206,48657860.15346877,0.0,1274448670.1,2022-05-14T17:15:00.000Z,hi-HI,15.0,91.0,292.0,-89.6688,-91.8968,-99.6043,-100.0,-100.0,-100.0
8536,Mask Network,MASK,mask-network,2021-02-21,"['communications-social-media', 'collectibles-nfts', 'content-creation', 'ethereum-ecosystem', 'metaverse', 'polygon-ecosystem', 'web3', 'animoca-brands-portfolio', 'injective-ecosystem', 'bnb-chain']",100000000.0,29130722.72384565,100000000,Ethereum,408,47229163.0,78434445.08998704,2022-05-14T17:16:00.000Z,1.6607206248814328,29598724.70360501,-8.0129,7.99788393,-5.3079232,-54.3727215,-60.18112696,-55.09799736,-72.12688037,48377992.0451927,0.0038,166072062.49,2022-05-14T17:16:00.000Z,mask network-MASK,19.0,92.0,253.0,38.6121,-74.8317,-57.1193,-100.0,261.955,-100.0
